Cherry Boom Boom,4.5,8,36.0990311,-115.1708014,Las Vegas
Bonnano's,4.0,146,36.109068,-115.172557,Las Vegas
Asia Buffet,3.0,6,36.1316722,-115.1642599,Las Vegas
The Capital Grille,4.5,829,36.1276483735,-115.1683280326,Las Vegas
Jefe's Taco Shop,4.5,525,36.2649537244,-115.2519058809,Las Vegas
Chicago Food House,2.0,20,36.0469032,-115.1722269,Las Vegas
Mamma Olivia,4.0,133,36.1248044,-115.1359667,Las Vegas
The Urban Lounge Las Vegas,3.5,34,36.1591487,-115.152673,Las Vegas
Encore Beach Club at Night,3.5,906,36.1292433677,-115.1656436718,Las Vegas
Blaze Fast-Fire'd Pizza,4.0,442,36.2717805646,-115.2071982663,Las Vegas
Nutty and Fruity,3.0,6,36.163211,-115.158808,Las Vegas
New York Hot Dogs,2.5,3,36.1522539,-115.2438386,Las Vegas
Brasado Chocolates & Specialties,4.0,7,36.1885982679,-115.3125,Las Vegas
JinJu Chocolates,4.5,169,36.0550467,-115.2440745,Las Vegas
Village Pub and Cafe,3.5,657,36.1130091,-115.1633017,Las Vegas
Crazy Churro,4.0,14,36.16327,-115.158876,Las Vegas
Robertos Taco Shop,3.0,130,36.2912119,-115.2847958,Las Vegas
Sofia's Pizza,3.0,18,36.1782316,-115.0796359,Las Vegas
Sonic Drive-In,2.5,60,36.1588998269,-115.0493229926,Las Vegas
El Pollo Loco,2.5,32,36.1373366,-115.0659907,Las Vegas
McDonald's,2.0,51,36.10038,-115.224049,Las Vegas
Company Kitchen and Pub House,2.0,4,36.095563,-115.175836,Las Vegas
Manila Market,2.5,3,36.1586096,-115.1343564,Las Vegas
Sidebar,5.0,4,36.1718292,-115.1423178,Las Vegas
Bronze Cafe at The Center,4.5,618,36.1619276,-115.1346287,Las Vegas
Triple George Grill,4.0,1202,36.1718195,-115.1423178,Las Vegas
Bar Boulevard,4.5,36,36.0857525,-115.1037743,Las Vegas
Super B Burrito,3.0,5,36.1006730644,-115.148563385,Las Vegas
Fortune Cookie,2.5,3,36.1163819,-115.1850253,Las Vegas
La Focaccia,3.0,27,36.02624,-115.119129,Las Vegas
Tropical Smoothie Cafe,3.5,16,36.1089133,-115.1727284,Las Vegas
Mum Mum Asian Kitchen,4.5,47,36.0992272,-115.3013067,Las Vegas
Wendy's,1.5,49,36.0187258514,-115.1191147473,Las Vegas
McDonald's,3.0,49,36.1147044,-115.3082285,Las Vegas
Hachi,4.0,150,36.15735,-115.333833,Las Vegas
Ruby Tuesday,3.5,223,36.2388340919,-115.1540064918,Las Vegas
Claim Jumper,3.0,337,36.067666,-115.176931,Las Vegas
7-Eleven,2.5,4,36.1808416,-115.2416664,Las Vegas
HK Seafood Garden,3.5,164,36.126625,-115.197839,Las Vegas
Yo Fresco Frozen Yogurt,3.5,3,36.1725319,-115.197258,Las Vegas
Circo,4.0,199,36.11199,-115.177001,Las Vegas
La Bonita Supermarket,3.5,54,36.2179392217,-115.2241299301,Las Vegas
Aerosmith Residency,4.0,7,36.1040177664,-115.1749199628,Las Vegas
Rachel's Kitchen,4.0,57,36.080983,-115.135805,Las Vegas
SPYONvegas,4.5,3,36.0753478,-115.1829049,Las Vegas
Pierogi Village,5.0,15,36.1997871314,-115.2792768533,Las Vegas
T-Bird Lounge & Restaurant,4.0,55,36.0566224,-115.2352757,Las Vegas
Carlos' Kitchen,4.5,140,36.1143948,-115.27811,Las Vegas
Top Notch Barbeque,4.0,6,36.158189,-115.214682,Las Vegas
Buffalo's Pizza,1.5,7,36.1153007037,-115.2627014369,Las Vegas
Pussy Cat Dolls Lounge,4.0,12,36.128561,-115.1711298,Las Vegas
Creamberry,4.0,688,36.043749912,-115.2439988142,Las Vegas
Ghostbar,3.5,604,36.114484,-115.194814,Las Vegas
Del Taco,3.0,60,36.0207309,-115.1211241,Las Vegas
H2O Poke & Sushi Burrito,4.5,174,36.1075874,-115.1524831,Las Vegas
"Tetsuro's Sayonara, Aloha, Going Away Uye At Japanese Curry n",5.0,5,36.1268338742,-115.2093740925,Las Vegas
Joe's Crab Shack,3.5,200,36.1952740767,-115.2426230907,Las Vegas
OLD SOUL,4.5,69,36.1683511013,-115.1563883275,Las Vegas
Baskin-Robbins,2.5,58,36.2810681,-115.2613934,Las Vegas
GNC,1.5,5,36.1953056014,-115.118396461,Las Vegas
Twin Peaks,3.5,669,36.1088224781,-115.172421614,Las Vegas
Erotic Heritage Museum,4.0,150,36.1299776,-115.1745976,Las Vegas
Off The Strip at the LINQ,4.0,894,36.117683,-115.171248,Las Vegas
Enoteca San Marco,3.5,246,36.1407035,-115.1823137,Las Vegas
Koraku Ramen,3.5,37,36.1256445458,-115.1896047625,Las Vegas
Ah Sin,1.5,85,36.1123576,-115.1702213,Las Vegas
GameWorks,3.5,556,36.0682355,-115.1786334,Las Vegas
Long John Silver's,2.0,16,36.0420645,-115.121305,Las Vegas
Pho 90,4.0,286,36.1260081178,-115.1984550092,Las Vegas
Handel's Homemade Ice Cream & Yogurt,4.5,456,36.101422,-115.314567,Las Vegas
Super Burrito,4.0,54,36.151856529,-115.151595287,Las Vegas
Papa Murphy's,3.5,37,36.3013607105,-115.2821881441,Las Vegas
Very Berry Cafe,4.0,163,36.1149052,-115.2097436,Las Vegas
PT's Gold,4.0,20,36.0681018,-115.1903154,Las Vegas
Cake Designs,4.5,72,36.143745,-115.2443927,Las Vegas
Cabo Wabo Cantina,3.5,6,36.089494,-115.138026,Las Vegas
Tasty Grill,4.0,161,36.1144314,-115.2781167,Las Vegas
Yama Sushi,4.0,2077,36.115520451,-115.1349705842,Las Vegas
Circle K Stores,1.0,3,36.2210843,-115.216104,Las Vegas
Market Place Buffet,3.5,32,36.1757918,-115.2907964,Las Vegas
Yum Yum BBQ,4.0,54,36.0130882,-115.1530086,Las Vegas
Magura’s Desert Inn,4.0,100,36.1302395377,-115.1031716792,Las Vegas
Voodoo Pizza,3.5,24,36.105548,-115.172147,Las Vegas
Le Cabaret,5.0,14,36.128561,-115.1711298,Las Vegas
Pizza Hut,2.0,57,36.0415435,-115.153183,Las Vegas
Cake Azure,4.5,34,36.1924287,-115.3101309,Las Vegas
2nd Annual Asian Food Festival,3.0,7,36.041673,-115.184999,Las Vegas
Andiron Steak & Sea,4.0,581,36.152929,-115.333119,Las Vegas
Mirchi,3.0,43,36.0901919,-115.1721025,Las Vegas
ampm,3.0,27,36.284288,-115.288774,Las Vegas
Popeyes Louisiana Kitchen,2.0,58,36.098692,-115.175208,Las Vegas
Burger King,2.0,29,36.1150462,-115.2061685,Las Vegas
Capriotti's Sandwich Shop,3.5,130,36.06256,-115.243388,Las Vegas
Habib's Mediterranean Market,3.0,3,36.143133,-115.2085074,Las Vegas
Las Vegas Party Bus,3.0,8,36.1487623,-115.1641123,Las Vegas
Joie Raw Vegan Healthy Crunch,5.0,15,36.1163232,-115.206238,Las Vegas
DJT,3.0,156,36.129522,-115.172779,Las Vegas
Patrick & the Las Vegas Band,5.0,6,36.1688235,-115.2185573,Las Vegas
Little Caesars Pizza,2.5,25,36.1583654,-115.1260071,Las Vegas
Starbucks,2.0,40,36.10815,-115.1749,Las Vegas
The Daddy's Pizza,3.5,50,36.139135,-115.066969,Las Vegas
595 Craft And Kitchen,4.5,504,36.0987812631,-115.2425049511,Las Vegas
McDonald's,2.0,54,36.2769665,-115.2792874,Las Vegas
3 Kings Hookah Lounge,2.0,14,36.091166,-115.298269,Las Vegas
Noosh Bakery,4.0,25,36.1150983808,-115.230987668,Las Vegas
Domino's Pizza,2.5,17,36.2168464,-115.0922381,Las Vegas
EMC Las Vegas,5.0,14,36.026698,-115.169638,Las Vegas
Gerardo's Taco Shop,4.0,39,36.1225300887,-115.2446263656,Las Vegas
Rehab Beach Club,3.5,354,36.109014,-115.15385,Las Vegas
Port of Subs,3.0,31,36.1163938,-115.3136262,Las Vegas
Dixie Dooley Master Mystifier,3.5,6,36.1319294,-115.1626532,Las Vegas
The Diner at LVM Resort,4.5,164,36.0408979678,-115.1996832713,Las Vegas
Subway Restaurants,2.5,13,36.2017875,-115.2819758,Las Vegas
Eat.,4.0,2500,36.1668996,-115.1389775,Las Vegas
Luciano Garden,3.5,13,36.0860009753,-115.1013923809,Las Vegas
Starbucks,3.5,44,36.240146,-115.249588,Las Vegas
Eastside Lounge,4.0,53,36.1289350462,-115.1649506987,Las Vegas
Nu Sanctuary Lounge,2.5,78,36.0687779,-115.1768402,Las Vegas
Red Brick Pizza,3.0,4,36.1749298,-115.2058108,Las Vegas
Walmart Neighborhood Market,2.0,30,36.1561265,-115.0797749,Las Vegas
Buffalo Wild Wings,3.0,349,36.2811666971,-115.2860936522,Las Vegas
18bin,4.5,13,36.1591416,-115.152497913,Las Vegas
"Sinclair/ \"7\" LV Mart",3.0,4,36.1253002782,-115.2422723919,Las Vegas
Tacos Al Carbon,4.5,37,36.1443361356,-115.0469729211,Las Vegas
Pho King Vietnamese Kitchen,4.5,351,36.0189545176,-115.1172992215,Las Vegas
McDonald's,2.5,19,36.0957836,-115.1761162,Las Vegas
Oil and Vine - Food and Drink for the Heart,4.5,25,36.0092182,-115.1183926,Las Vegas
7-Eleven,3.0,4,36.1224382273,-115.1379591925,Las Vegas
Nittaya's Secret Kitchen,4.5,929,36.1980338,-115.2825097,Las Vegas
Starbucks,2.5,83,36.126741,-115.169366,Las Vegas
McDonald's,1.5,10,36.1722254,-115.1957968,Las Vegas
Easy Life Boba Tea,4.0,405,36.1300289,-115.2777727,Las Vegas
The Naughty Show,3.5,3,36.110068,-115.170894,Las Vegas
Rick's Rollin Smoke BBQ & Tavern,4.0,400,36.1612877,-115.1456299,Las Vegas
Tae Heung Gak,4.0,24,36.1267694221,-115.2420537919,Las Vegas
Crazy Horse Paris,3.5,115,36.1011972,-115.1724261,Las Vegas
Don Chuy Mexican Grill,3.0,72,36.060423,-115.224332,Las Vegas
Nathan's Famous,2.5,58,36.114001,-115.167728,Las Vegas
Tropical Breeze Cafe,2.5,78,36.1163474,-115.1723373,Las Vegas
Soul D'licious Seasonings,4.5,11,36.1699412,-115.1398296,Las Vegas
Port of Subs,3.5,27,36.1941838,-115.025515,Las Vegas
Sakun Thai,3.5,128,36.0571445,-115.1286093,Las Vegas
Gilligan's HideAway,4.5,28,36.142401,-115.114898,Las Vegas
Lou's Diner,4.5,470,36.167828,-115.2050106,Las Vegas
Jack in the Box,2.0,16,36.1016233667,-115.2074593306,Las Vegas
Pizzeria Pronto,3.0,10,36.1221239127,-115.1696276012,Las Vegas
Enso Tea Bar,4.0,92,36.1467706,-115.3010384,Las Vegas
Peru Chicken,4.5,149,36.1455122545,-115.1932036608,Las Vegas
P.F. Chang's,3.5,704,36.110281,-115.172406,Las Vegas
Las Gorditas Los Pinguinos,3.5,6,36.2024961,-115.2422325,Las Vegas
Albinas Italian American Bakery,4.0,10,36.0992176,-115.1096599,Las Vegas
Ambra Italian Kitchen + Bar,4.0,28,36.1022507,-115.1699679,Las Vegas
Giorgio Ristorante E Caffe,3.5,30,36.089494,-115.138026,Las Vegas
Molly Malone's Irish Pub,3.0,42,35.973171,-115.182206,Las Vegas
Mulligans Landing,3.5,21,36.210789,-115.207102,Las Vegas
Los Tacos,4.0,322,36.1585159,-115.1276097,Las Vegas
Grimaldi's Pizzeria,4.0,570,36.164058,-115.2897778,Las Vegas
Circle K,2.5,19,36.126079,-115.198674,Las Vegas
The Crack Shack - Las Vegas,4.5,198,36.1046092,-115.1760289,Las Vegas
Peng Zu,3.5,58,36.1691517,-115.2913521,Las Vegas
Bosa 1,4.0,88,36.127754,-115.224318,Las Vegas
Therapy,4.5,1571,36.1690657918,-115.1398415024,Las Vegas
Blitz Boba,4.5,60,36.0612353,-115.2896852,Las Vegas
Subway Restaurants,1.5,7,36.1747272,-115.1174758,Las Vegas
Juice 'n' Go Express,4.5,23,36.2909986365,-115.2847344428,Las Vegas
Q Bistro,4.5,735,36.127181,-115.2241150777,Las Vegas
Diamond Lounge,4.0,29,36.1171675,-115.177901,Las Vegas
Mob Bar,4.0,82,36.1721441559,-115.1414130938,Las Vegas
Cafe Pan,1.5,105,36.12168,-115.169457,Las Vegas
Side Piece Pizza,4.5,51,36.1141275,-115.1965118,Las Vegas
Maribel's Mexican Food,4.0,5,36.2401550039,-115.1174476558,Las Vegas
Archi's Thai Bistro,4.0,828,36.0732064948,-115.2435382178,Las Vegas
Bagel Corner Deli and Bakery,2.5,32,36.1691517,-115.2913521,Las Vegas
Elevation Cafe,4.5,22,36.1446224,-115.2417006,Las Vegas
Privé,2.5,224,36.124423,-115.146372,Las Vegas
Olivia Newton-John: Summer Nights,4.5,23,36.1162937814,-115.1719924605,Las Vegas
Rosallie,4.5,407,36.0780831,-115.2421295,Las Vegas
Walgreens,3.0,21,36.144126,-115.1565852,Las Vegas
Salute Lounge,3.5,14,36.122692,-115.170195,Las Vegas
Gustav's Bar,2.0,18,36.112432,-115.171133,Las Vegas
Marsigliano’s Pizzeria,4.5,31,36.1426219,-115.2690339,Las Vegas
Sammy's LA Pastrami & Burgers,3.0,504,36.099945,-115.1222706,Las Vegas
Lady D's Pizzeria,1.0,7,36.1439838,-115.0774281,Las Vegas
Taikoo,3.5,6,36.0549772,-115.1691065,Las Vegas
Romance Lounge,4.0,4,36.147397,-115.156677,Las Vegas
Mariscos El Dorado,4.0,51,36.1591481589,-115.1208035725,Las Vegas
LAX Nightclub,4.0,48,36.0949961409,-115.1754374277,Las Vegas
Fremont Hotel & Casino,3.0,383,36.1709271,-115.1431516,Las Vegas
Fat Choy,4.0,687,36.1435299,-115.1469733,Las Vegas
7 Plus Water & Alkaline,5.0,9,36.1006814202,-115.0740101789,Las Vegas
Lee's Discount Liquor,4.0,34,36.0412482325,-115.1354956627,Las Vegas
Lunar Pottery,4.5,28,36.0447645,-115.2440513,Las Vegas
Golden Puffs,4.5,47,36.1144298,-115.1720214,Las Vegas
RPM Nightclub,3.0,12,36.099039,-115.17044,Las Vegas
KoMex Fusion,4.5,456,36.113268,-115.2618656,Las Vegas
Fatburger,2.5,28,36.198472,-115.192869,Las Vegas
32 Degrees,3.5,41,36.1024763443,-115.1693394255,Las Vegas
Jamba Juice,2.5,45,36.1271115202,-115.1710170858,Las Vegas
Soho Sushi Burrito,4.0,34,36.106029,-115.138603,Las Vegas
Hamada of Japan,2.5,21,36.115656,-115.172535,Las Vegas
Tacos Los Toritos,3.5,28,36.1214322,-115.1448532,Las Vegas
Goose Island Pub,3.0,73,36.110103,-115.1538714,Las Vegas
Catfish Alley,3.5,4,36.106542,-115.17204,Las Vegas
Panda Express,2.5,51,36.281315,-115.287263,Las Vegas
Slush Bar,4.0,7,36.115014579,-115.1724351773,Las Vegas
Panda Express,3.0,17,36.108848,-115.172149,Las Vegas
Rainbow's End Natural Foods,4.0,102,36.144583,-115.139501,Las Vegas
Cafe Breizh,4.5,451,36.1256218,-115.2979834,Las Vegas
Jasmine,3.5,386,36.11263139,-115.1750644451,Las Vegas
Rebel Republic,4.0,252,36.1457065146,-115.1883037908,Las Vegas
Lobstah trap,4.5,3,36.1063516813,-115.1722211391,Las Vegas
Romano's Macaroni Grill,3.5,298,36.1981346604,-115.2424329174,Las Vegas
Alexander Nightclub,5.0,3,36.116574,-115.165799,Las Vegas
My Cousin Vinny Sports Bar,3.5,5,36.1446881,-115.1298901,Las Vegas
Catalyst Bar,4.5,16,36.118111,-115.172534,Las Vegas
Momofuku Las Vegas,4.0,2291,36.1099462,-115.1753911,Las Vegas
Pussy Cat Dolls Lounge,3.0,4,36.110078,-115.17089,Las Vegas
Mix Zone Cafe,3.0,100,36.1593662222,-115.1720087357,Las Vegas
Walgreens,2.0,13,36.2637347,-115.2560682,Las Vegas
Starbucks,4.0,13,36.17604,-115.291918,Las Vegas
Lion's Den,5.0,36,36.1379343576,-115.1693065791,Las Vegas
Fresh & Easy,4.0,38,36.1294323085,-115.2987216219,Las Vegas
Master Kim's Korean BBQ,5.0,38,36.0650033,-115.1722424,Las Vegas
Phyto's Vegan Eats,5.0,11,36.1697096,-115.1236952,Las Vegas
Ping Pang Pong,3.5,1209,36.116901,-115.193512,Las Vegas
Chianti Cafe,3.0,7,36.1936092,-115.3040091,Las Vegas
Project Pie - MGM,4.5,385,36.102324,-115.169228,Las Vegas
The Donut Bouquet,3.5,10,36.0765176,-115.1533426,Las Vegas
Taco Bell,2.0,18,36.156056,-115.080973,Las Vegas
Mr B's Bar & Grill,3.0,8,36.120094,-115.154214,Las Vegas
Arby's,3.5,24,36.1756838,-115.0626082,Las Vegas
Target,3.5,82,36.273293,-115.209965,Las Vegas
XO Liquor,4.5,3,36.1000201,-115.0764233,Las Vegas
The Dome at Container Park,3.5,29,36.167458,-115.138425,Las Vegas
Aroma Coffee Roasters,3.0,6,36.1357377,-115.1756691,Las Vegas
California Crab,3.0,33,36.0161703,-115.1186951,Las Vegas
KFC,1.5,55,36.145069,-115.137445,Las Vegas
Sin City H2o To Go,4.5,3,36.232204,-115.2510207,Las Vegas
Krispy Kreme,3.0,209,36.1252910295,-115.2457503853,Las Vegas
Oh! Curry,4.5,362,36.1659061384,-115.06312361,Las Vegas
Super Liquor Outlet,2.5,10,36.0512516,-115.171454,Las Vegas
Tina's Gourmet Sausage House,4.5,79,36.148798,-115.209794,Las Vegas
Original Chicken Tender,4.0,111,36.095526,-115.176136,Las Vegas
Honey Salt,4.0,1790,36.160577,-115.292996,Las Vegas
Joy of Hot Dog,4.0,27,36.1693825,-115.140237,Las Vegas
Red Carpet VIP,4.5,129,36.131931,-115.160451,Las Vegas
Renaissance Catering,5.0,81,36.1182214,-115.20948,Las Vegas
Cafe Deia,3.5,14,36.1139419,-115.3084925,Las Vegas
Kulinarya Express Filipino Kitchen,4.0,82,36.0436627223,-115.2418808932,Las Vegas
Carl's Jr,3.0,15,36.1591411423,-115.1620111291,Las Vegas
Port of Subs,4.0,36,36.0856477707,-115.1194258816,Las Vegas
Memo Lounge and Restaurant,2.5,12,36.1230086297,-115.2241577581,Las Vegas
PT's Pub,3.5,27,36.1449547,-115.2051559,Las Vegas
Subway Restaurants,3.5,23,36.1973799,-115.2578742,Las Vegas
Starbucks,4.5,5,36.1442802,-115.2661694,Las Vegas
Ginseng Plus,4.0,5,36.1273052,-115.2243,Las Vegas
Crown Bakery,4.0,381,36.125897,-115.198185,Las Vegas
Wolfgang Puck Bar & Grill Summerlin,3.5,403,36.1515465211,-115.3326696276,Las Vegas
Bonanno's New York Pizzeria,3.0,70,36.0962121,-115.1763175,Las Vegas
Hash House A Go Go,4.0,6751,36.1181806906,-115.1715797813,Las Vegas
LaPostté,4.5,223,36.1263221,-115.215033,Las Vegas
Subway Restaurants,3.5,13,36.103047,-115.202853,Las Vegas
Frankie Moreno - Under the Influence,4.5,31,36.174975385,-115.1364025846,Las Vegas
Papa Murphy's,4.0,39,36.0335123,-115.2084299,Las Vegas
Brendan's,3.0,6,36.1017747779,-115.2025861595,Las Vegas
Frankie’s Uptown,4.5,114,36.1522230724,-115.3325960585,Las Vegas
Rising Sun,4.0,51,36.114765,-115.160858,Las Vegas
George Lopez Comedy Show,2.0,5,36.1222543084,-115.1777142841,Las Vegas
Kababayan Asian Market Place,2.0,5,36.0278086,-115.1185465,Las Vegas
Tacos & Beer,4.5,1465,36.11926,-115.154634,Las Vegas
Sin City Scooter Rentals and Tours,2.5,12,36.1499932,-115.152393,Las Vegas
Chili's,2.5,277,36.2783039,-115.2068957,Las Vegas
Rambo's Kitchen,3.5,308,36.0789703,-115.298266,Las Vegas
Tony Roma's,2.5,31,36.1964438,-115.2402759,Las Vegas
Belly Bombz Korean Inspired Chicken,4.0,92,36.012216472,-115.1527691431,Las Vegas
The Charcoal Room,4.0,171,36.1430055233,-115.174380141,Las Vegas
Carnaval Wine & Spirits,4.0,3,36.11949,-115.169667,Las Vegas
Italian Oasis Pizzeria,4.5,67,36.1418287187,-115.1421265609,Las Vegas
The Real Deal,3.0,4,36.1229174,-115.1685253,Las Vegas
I Love Burgers,3.0,292,36.0692145975,-115.1779472561,Las Vegas
Hooters Restaurant,2.5,226,36.100561,-115.167671,Las Vegas
Shell Gas Stations,3.5,3,36.188345,-115.2686403,Las Vegas
The MINT Tavern,4.0,34,36.1442073732,-115.1618948234,Las Vegas
The Habit Burger Grill,4.5,293,36.1149584,-115.1555933,Las Vegas
Johnny Rockets,2.5,60,36.108898,-115.151261,Las Vegas
Speedee Mart,4.0,12,36.144055,-115.297933,Las Vegas
Nothing Bundt Cakes,4.5,339,36.0126172464,-115.1197073758,Las Vegas
Big Mama's Pizza,2.0,8,36.1059524064,-115.1502940804,Las Vegas
7-Eleven,2.0,8,36.1142738,-115.2605531,Las Vegas
Casa Mariscos,3.5,17,36.1157801,-115.0936882,Las Vegas
Gonzalez Y Gonzalez Restaurant,3.5,623,36.1030101,-115.1735187,Las Vegas
Gilcrease Orchard,4.5,302,36.3019841,-115.2494357,Las Vegas
La Cave Wine and Food Hideaway,4.0,642,36.126753,-115.16503,Las Vegas
Roberto's Taco Shop,3.0,27,36.1128756143,-115.0620844765,Las Vegas
Inna Gadda di Pizza,4.5,72,36.161205,-115.145457,Las Vegas
"Big Al,s Chicago Deli",2.5,6,36.085713,-115.149418,Las Vegas
Benihana,3.5,512,36.1351505654,-115.1521913732,Las Vegas
Hooters,3.0,128,36.1144832,-115.1948136,Las Vegas
Sweet Chill,3.5,19,36.128561,-115.1711298,Las Vegas
Big Paul's BBQ,3.5,59,36.1289388,-115.1090577,Las Vegas
Wahoo's Fish Taco,4.5,82,36.2709431,-115.2681725,Las Vegas
AA Hawaiian Bbq,2.5,7,36.218691,-115.242913,Las Vegas
Griddlecakes,4.0,198,36.279874,-115.205626,Las Vegas
Yogurtland Las Vegas,4.5,145,36.025458,-115.119043,Las Vegas
PT's Gold,4.0,12,36.05642,-115.208696,Las Vegas
Mesa Grill,4.0,3533,36.1171245659,-115.174792707,Las Vegas
Walgreens,2.5,28,36.1450994,-115.2982972,Las Vegas
Savor Brunch Buffet,2.5,45,36.0990448,-115.1704519,Las Vegas
VEGAS! The Show,4.0,364,36.110975,-115.172145,Las Vegas
Piero's Italian Cuisine,4.0,548,36.1321271,-115.1559385,Las Vegas
Amore Patisserie,4.5,27,36.128561,-115.1711298,Las Vegas
Bobby Q Grille,4.0,29,36.1140975952,-115.2787780762,Las Vegas
Downtown Brew Festival- Las Vegas,4.5,7,36.165678857,-115.1541852951,Las Vegas
Avalon Meat Candy,5.0,7,35.9708115,-115.1667294,Las Vegas
The Cracked Egg,4.0,322,36.1578822673,-115.3134784106,Las Vegas
Al Dente,3.0,11,36.175,-115.136389,Las Vegas
Silverton Casino,3.0,638,36.0417267,-115.1839224,Las Vegas
Don Beto Restaurant,3.5,6,36.1803493,-115.204595,Las Vegas
Blondie's Bacon Creations,4.0,17,36.1434315,-115.1248997,Las Vegas
SkinnyFATS,4.5,1237,36.0562823585,-115.2804281391,Las Vegas
Barney's Lounge,2.5,15,36.0831401986,-115.1488005005,Las Vegas
Jack's Liquor,2.0,3,36.1146706481,-115.0673218651,Las Vegas
Tower Creamery,4.5,3,36.1474087305,-115.1553902775,Las Vegas
Runway Cafe,4.0,8,36.10048,-115.160436,Las Vegas
Tipsy Coffee House,4.0,133,36.0707521,-115.2919191,Las Vegas
Baskin Robbins,2.5,3,35.996787,-115.207533,Las Vegas
AlkaWater,5.0,9,36.217244202,-115.2448424309,Las Vegas
Garth at Wynn Las Vegas,4.5,55,36.1294702,-115.1649668,Las Vegas
Yard House,4.0,1532,36.068655,-115.177945,Las Vegas
Roma Deli & Restaurant,4.5,326,36.125388,-115.219571,Las Vegas
Palermo Pizza Kitchen,2.0,3,36.0865493,-115.2438663,Las Vegas
Queen Victoria Pub,3.0,78,36.1268971797,-115.1721597683,Las Vegas
Pho Pasteur & Grill,2.5,3,36.1265084,-115.2182851,Las Vegas
Fresh & Easy,4.0,39,36.2066781,-115.2990017,Las Vegas
Marcos,4.0,4,36.1963267,-115.2345767,Las Vegas
Panda Express,2.5,3,36.1621982,-115.2888247,Las Vegas
The Layover Bar,3.0,15,36.089962,-115.149901,Las Vegas
Liquor Locker,4.5,9,36.113966,-115.136829,Las Vegas
ampm,3.0,15,36.152089,-115.207558,Las Vegas
Pizza Hut,2.0,44,36.0832805,-115.03223,Las Vegas
I-Naba,4.0,173,36.13174,-115.207661,Las Vegas
Mood Restaurant,3.0,41,36.143761732,-115.1699161191,Las Vegas
Cinnamon's,4.0,672,36.1807743109,-115.2589743538,Las Vegas
New Day Cafe,3.5,25,36.01212,-115.153241,Las Vegas
Raack n Roll,2.5,11,36.169823,-115.14283,Las Vegas
Juice 'N' Go,4.5,12,36.1107037,-115.2786276,Las Vegas
Roberto's Taco Shop,3.5,61,36.2181252697,-115.1601839758,Las Vegas
Don Tortaco,2.5,48,36.0208520614,-115.2773894037,Las Vegas
Teavana,4.5,7,36.1226036,-115.1710908,Las Vegas
Checkers,2.0,73,36.17973,-115.178605,Las Vegas
Izzy's Pizza Bus,5.0,4,36.2137322,-115.1770586,Las Vegas
Pho 168,4.5,134,36.0496508535,-115.244070819,Las Vegas
Sin City Snoballs & Snacks,4.0,23,36.2085091,-115.3133908,Las Vegas
Laziza Hookah Lounge & Restaurant,3.0,38,36.01979,-115.15036,Las Vegas
Mama Ilardo's Pizzeria,3.5,10,36.1029162,-115.1697555,Las Vegas
BK Whopper Bar,2.5,39,36.118776,-115.186568,Las Vegas
McDonald's,1.5,103,36.2799072911,-115.2071437481,Las Vegas
Nathan's Famous,2.5,97,36.103191,-115.168455,Las Vegas
Vegas Veg Fest,5.0,7,36.1660823087,-115.1532251247,Las Vegas
Goto Queen,4.5,37,36.2026400864,-115.2422241122,Las Vegas
Bakeshop,4.5,44,36.0833352,-115.0999753,Las Vegas
The Club at Sunrise,4.0,15,36.142447,-115.054754,Las Vegas
Yogurtland Las Vegas,3.5,23,36.1451884226,-115.063113,Las Vegas
Pin Kaow Thai,3.5,278,36.0450573965,-115.244069472,Las Vegas
PT's Gold,3.0,74,36.068042268,-115.2975153603,Las Vegas
Dollar General Market,2.0,8,36.1465694239,-115.0639129596,Las Vegas
Angelina's Pizzeria,2.5,9,36.075572,-115.290218,Las Vegas
Cafe Rio,2.5,368,36.1447655,-115.2949641,Las Vegas
Anything Nightlife,3.5,9,36.115527,-115.172274,Las Vegas
Troy Liquor Bar,2.5,44,36.1701653,-115.1449582,Las Vegas
King Solomon's Table,4.0,27,36.1148519,-115.2030423,Las Vegas
L & L Hawaiian Barbecue,3.5,124,36.0209001,-115.1247688,Las Vegas
Wurstle Gourmet Sausages,2.5,13,36.0667781,-115.1722474,Las Vegas
Scores,2.5,34,36.1351732,-115.1749048,Las Vegas
Khotan,2.5,35,36.128561,-115.1711298,Las Vegas
Cafe Luhena,5.0,54,36.1146078,-115.2067937,Las Vegas
New York Pizza Ribs & Wings,3.5,94,36.1601188815,-115.2348516157,Las Vegas
Bistro Mobile,3.0,4,36.1010837,-115.2432036,Las Vegas
Crepes N' Tacos Mexican Grill,3.5,37,36.1647350142,-115.0607505441,Las Vegas
Chipotle Mexican Grill,3.0,128,36.2912344,-115.2874164,Las Vegas
The Grill At Valentino,3.5,10,36.1226902,-115.1701939,Las Vegas
Dairy Queen Grill & Chill,2.5,28,36.042702411,-115.1508452743,Las Vegas
Arata Sushi & Bowl,4.0,147,36.2199362,-115.250465,Las Vegas
Dickey's Barbecue Pit,3.5,209,36.0875159,-115.243704,Las Vegas
Del Frisco's Double Eagle Steakhouse,4.5,1516,36.1179815811,-115.1554385611,Las Vegas
Las Vegas Gunfights,4.5,30,36.1342783,-115.1743721,Las Vegas
Aloha Hawaiian BBQ,3.5,97,36.2393015965,-115.2100354772,Las Vegas
Jimmy John's,4.0,23,36.1668275,-115.0615657,Las Vegas
